epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,9867.46,0.87019,0.17232,0.19282,0.50502,1.0894,0.98872,0.98535,0.99359,0.72707,0.99612,0.99267,0.99496,0.98185,0.97691,0.1999,0.0201,0.4029,1.09873,0.0004292,0.0004292,0.0004292
121,9942.19,0.88771,0.18696,0.19753,0.51001,1.09112,0.99196,0.98535,0.98952,0.74854,0.99933,0.99267,0.995,0.97978,0.91761,0.20195,0.02532,0.39893,1.08551,0.000416,0.000416,0.000416
122,10016.2,0.88466,0.17684,0.19109,0.49836,1.11033,0.99117,0.98168,0.99124,0.75347,1,0.99244,0.995,0.98012,0.8989,0.17759,0.01799,0.39787,1.07136,0.0004028,0.0004028,0.0004028
123,10090,0.86922,0.17578,0.1948,0.5005,1.09692,0.99122,0.98535,0.99112,0.75515,0.99863,0.99267,0.995,0.98259,0.90171,0.17902,0.03794,0.40207,1.08077,0.0003896,0.0003896,0.0003896
124,10165.8,0.87153,0.1797,0.17731,0.4984,1.09367,0.98131,0.98535,0.99219,0.76157,0.98861,0.99267,0.99489,0.97937,0.86935,0.19818,0.02366,0.39313,1.06087,0.0003764,0.0003764,0.0003764
125,10241,0.87723,0.18524,0.20708,0.49945,1.08667,0.98115,0.98535,0.99148,0.75862,0.98848,0.99267,0.99489,0.97934,0.86261,0.18883,0.02682,0.39192,1.05745,0.0003632,0.0003632,0.0003632
126,10314.6,0.89064,0.16841,0.1841,0.50475,1.10585,0.98175,0.98529,0.99162,0.75124,0.9927,0.99625,0.99496,0.97936,0.89679,0.17468,0.01926,0.39227,1.05738,0.00035,0.00035,0.00035
127,10387.6,0.86301,0.17088,0.18454,0.50536,1.09093,0.98679,0.98168,0.99121,0.7613,0.99783,0.99267,0.995,0.98002,0.85147,0.17232,0.03487,0.38761,1.05057,0.0003368,0.0003368,0.0003368
128,10462.9,0.85409,0.16355,0.175,0.49121,1.10148,0.98177,0.98637,0.99185,0.75301,0.99689,0.99267,0.995,0.98273,0.89057,0.16841,0.03039,0.38128,1.06148,0.0003236,0.0003236,0.0003236
129,10537.6,0.84172,0.15414,0.17561,0.48441,1.09783,0.98896,0.98458,0.99115,0.74288,0.99953,0.99267,0.995,0.98047,0.91407,0.16864,0.03155,0.39344,1.06954,0.0003104,0.0003104,0.0003104
130,10613.7,0.84658,0.16455,0.17803,0.48517,1.07621,0.98649,0.97802,0.98859,0.76589,0.99769,0.98901,0.99489,0.97926,0.86311,0.16521,0.02688,0.38657,1.06511,0.0002972,0.0002972,0.0002972
131,10692.7,0.85082,0.16853,0.19167,0.49685,1.08875,0.98329,0.98168,0.99034,0.75592,0.99264,0.99267,0.99478,0.98119,0.88429,0.17502,0.02719,0.38965,1.08576,0.000284,0.000284,0.000284
132,10770,0.85096,0.17687,0.18288,0.48703,1.09543,0.9919,0.98535,0.98827,0.76015,0.99927,0.99267,0.995,0.98103,0.89274,0.16348,0.02922,0.38234,1.07093,0.0002708,0.0002708,0.0002708
133,10845.6,0.8309,0.16578,0.18418,0.47859,1.06334,0.99185,0.98535,0.98891,0.76946,0.99923,0.99267,0.995,0.98105,0.85169,0.17389,0.02549,0.3848,1.05701,0.0002576,0.0002576,0.0002576
134,10919.5,0.82417,0.15066,0.16965,0.47819,1.07913,0.98505,0.98535,0.99164,0.77184,0.99238,0.99267,0.995,0.98137,0.85235,0.17873,0.03206,0.37998,1.06361,0.0002444,0.0002444,0.0002444
135,10996,0.84226,0.15619,0.17493,0.47456,1.07494,0.99103,0.98168,0.99207,0.76942,1,0.99132,0.995,0.98059,0.84066,0.17462,0.02717,0.38526,1.05885,0.0002312,0.0002312,0.0002312
136,11079.7,0.8503,0.16451,0.18236,0.49089,1.10813,0.99262,0.98529,0.99242,0.77202,1,0.99262,0.995,0.9782,0.85817,0.17172,0.02621,0.3855,1.07272,0.000218,0.000218,0.000218
137,11163.2,0.82183,0.16062,0.18316,0.46329,1.07404,0.98829,0.98535,0.99261,0.76173,0.99564,0.99267,0.99496,0.97903,0.8742,0.17116,0.02453,0.37669,1.06459,0.0002048,0.0002048,0.0002048
138,11249.7,0.8286,0.1673,0.1846,0.47152,1.08212,0.98897,0.98491,0.98332,0.7676,1,0.99254,0.995,0.98134,0.85427,0.16751,0.02441,0.3736,1.06063,0.0001916,0.0001916,0.0001916
139,11335.4,0.81456,0.17689,0.17783,0.45596,1.05567,0.98895,0.98344,0.98666,0.77116,0.99632,0.99076,0.99496,0.9825,0.85686,0.16369,0.02367,0.37059,1.05029,0.0001784,0.0001784,0.0001784
140,11427.3,0.84507,0.16561,0.17795,0.47912,1.07536,0.99261,0.98448,0.9925,0.77714,1,0.99181,0.995,0.98159,0.83876,0.17537,0.02153,0.37246,1.05052,0.0001652,0.0001652,0.0001652
141,11515,0.72709,0.126,0.05631,0.36658,1.08244,0.99121,0.98168,0.98912,0.7689,1,0.99213,0.995,0.98244,0.83813,0.17671,0.02464,0.37829,1.05853,0.000152,0.000152,0.000152
142,11600,0.7155,0.12012,0.05353,0.35794,1.11698,0.9924,0.98535,0.98772,0.7534,0.99978,0.99267,0.995,0.98259,0.8802,0.17564,0.02359,0.37792,1.05752,0.0001388,0.0001388,0.0001388
143,11685.5,0.71284,0.11958,0.06172,0.3577,1.11648,0.99242,0.98535,0.99164,0.76997,0.9998,0.99267,0.995,0.9827,0.86978,0.17384,0.01992,0.3753,1.06191,0.0001256,0.0001256,0.0001256
144,11771.3,0.69386,0.11562,0.05574,0.34296,1.06862,0.99232,0.98535,0.99042,0.76898,0.99969,0.99267,0.995,0.98406,0.84523,0.16585,0.02031,0.36873,1.05028,0.0001124,0.0001124,0.0001124
145,11855.8,0.68922,0.11387,0.053,0.34339,1.08437,0.9922,0.98535,0.99071,0.76194,0.99957,0.99267,0.995,0.98505,0.86871,0.16628,0.02118,0.37172,1.05056,9.92e-05,9.92e-05,9.92e-05
146,11938.6,0.66441,0.11267,0.04072,0.3304,1.06585,0.9885,0.98535,0.9926,0.77669,0.99585,0.99267,0.99496,0.98349,0.83322,0.1747,0.02274,0.36939,1.04996,8.6e-05,8.6e-05,8.6e-05
147,12018,0.67519,0.11535,0.05701,0.33514,1.07224,0.98819,0.98535,0.99278,0.77472,0.99553,0.99267,0.99496,0.98365,0.84566,0.17917,0.02442,0.3686,1.05246,7.28e-05,7.28e-05,7.28e-05
148,12101,0.68936,0.12303,0.05395,0.34555,1.09906,0.99245,0.98535,0.99321,0.76936,0.99983,0.99267,0.995,0.98294,0.84419,0.17336,0.0193,0.36622,1.05178,5.96e-05,5.96e-05,5.96e-05
149,12183.1,0.67441,0.11466,0.05919,0.33716,1.06571,0.99229,0.98535,0.98878,0.76813,0.99968,0.99267,0.995,0.98403,0.84296,0.16721,0.02067,0.36474,1.05015,4.64e-05,4.64e-05,4.64e-05
150,12262.3,0.66548,0.11215,0.06174,0.33093,1.07191,0.99228,0.98535,0.98998,0.76773,0.99967,0.99267,0.995,0.98497,0.84753,0.16532,0.02129,0.36328,1.05161,3.32e-05,3.32e-05,3.32e-05
