epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,10156.5,0.90182,0.18299,0.31958,0.51884,1.11205,0.98811,0.97445,0.99029,0.70053,0.99551,0.98175,0.99379,0.97785,1.05842,0.16961,0.0558,0.43348,1.11683,0.0004292,0.0004292,0.0004292
121,10237.3,0.91657,0.2031,0.33582,0.53019,1.10413,0.98199,0.9708,0.98128,0.72245,0.98937,0.9781,0.99363,0.97495,0.97267,0.18449,0.06352,0.43514,1.08682,0.000416,0.000416,0.000416
122,10315.4,0.90697,0.18612,0.31259,0.51717,1.12846,0.98735,0.9708,0.98281,0.73569,0.99477,0.9781,0.99442,0.97404,0.95436,0.17925,0.05621,0.42998,1.08053,0.0004028,0.0004028,0.0004028
123,10389.5,0.90546,0.17983,0.33179,0.51412,1.11477,0.98513,0.96712,0.98105,0.74134,0.99628,0.97807,0.99422,0.97081,0.91541,0.18611,0.06818,0.41391,1.0822,0.0003896,0.0003896,0.0003896
124,10464.2,0.89409,0.18279,0.33702,0.5069,1.11342,0.99251,0.9666,0.9816,0.73203,1,0.9739,0.99374,0.97474,0.9359,0.18629,0.06189,0.41938,1.08386,0.0003764,0.0003764,0.0003764
125,10538.7,0.88754,0.18835,0.31726,0.51658,1.10108,0.98511,0.96575,0.98237,0.73542,0.98896,0.98095,0.99404,0.97248,0.93065,0.18565,0.08467,0.42258,1.08482,0.0003632,0.0003632,0.0003632
126,10617.5,0.90233,0.18202,0.31584,0.51433,1.13496,0.98884,0.97052,0.98802,0.7341,0.99176,0.9854,0.99384,0.97254,0.94097,0.17712,0.0955,0.41072,1.0799,0.00035,0.00035,0.00035
127,10694.6,0.88491,0.18133,0.34395,0.5063,1.10983,0.99485,0.9708,0.99203,0.72662,0.99055,0.98905,0.99444,0.97928,0.95715,0.1637,0.08157,0.4172,1.08452,0.0003368,0.0003368,0.0003368
128,10771,0.87143,0.17912,0.31353,0.50776,1.0861,0.9889,0.97572,0.99187,0.7386,0.99067,0.9854,0.9939,0.97785,0.93801,0.16889,0.08432,0.40967,1.07361,0.0003236,0.0003236,0.0003236
129,10846.9,0.88224,0.176,0.33849,0.51517,1.10925,0.99142,0.9708,0.98861,0.72805,0.99888,0.9781,0.99331,0.97571,0.97,0.17311,0.071,0.42216,1.08357,0.0003104,0.0003104,0.0003104
130,10923.1,0.88659,0.18568,0.30649,0.50969,1.1065,0.98874,0.96134,0.98895,0.74605,0.99005,0.98175,0.99264,0.97391,0.89412,0.17738,0.08291,0.40827,1.06187,0.0002972,0.0002972,0.0002972
131,11002.2,0.88166,0.17101,0.30893,0.50907,1.10652,0.98146,0.96579,0.98195,0.73655,0.99946,0.9854,0.99407,0.97566,0.92872,0.17633,0.06527,0.40361,1.06262,0.000284,0.000284,0.000284
132,11082.2,0.86791,0.16939,0.31121,0.49401,1.09661,0.99256,0.97331,0.98735,0.72456,1,0.98054,0.99428,0.97662,0.95509,0.16812,0.05653,0.40807,1.06951,0.0002708,0.0002708,0.0002708
133,11169.2,0.86245,0.17345,0.29916,0.49634,1.10015,0.99256,0.97415,0.98709,0.73204,1,0.98139,0.99355,0.97629,0.95548,0.16795,0.07795,0.41514,1.07716,0.0002576,0.0002576,0.0002576
134,11254.9,0.85444,0.17001,0.31209,0.49213,1.09871,0.98647,0.9708,0.98188,0.731,0.99631,0.98485,0.99432,0.97755,0.95495,0.17279,0.07694,0.41252,1.07454,0.0002444,0.0002444,0.0002444
135,11333.7,0.86532,0.17111,0.30874,0.4942,1.09504,0.98498,0.97445,0.98279,0.73405,0.99238,0.98175,0.99437,0.97577,0.94463,0.17529,0.08255,0.41234,1.07421,0.0002312,0.0002312,0.0002312
136,11420.6,0.85525,0.1602,0.29947,0.4786,1.09031,0.98841,0.97445,0.98699,0.73965,0.99582,0.98175,0.99444,0.97736,0.93782,0.169,0.07739,0.40081,1.06255,0.000218,0.000218,0.000218
137,11507.8,0.86233,0.1754,0.29932,0.50003,1.11487,0.99256,0.97319,0.98689,0.7489,1,0.98049,0.99419,0.97789,0.90252,0.16481,0.08413,0.39977,1.05576,0.0002048,0.0002048,0.0002048
138,11597.1,0.86471,0.18014,0.30214,0.49306,1.08861,0.98238,0.96715,0.98922,0.74634,0.98979,0.97445,0.99353,0.98045,0.89381,0.1652,0.08902,0.40101,1.05508,0.0001916,0.0001916,0.0001916
139,11682.8,0.84475,0.19422,0.29689,0.48539,1.06346,0.98624,0.9635,0.99118,0.74937,0.99371,0.9708,0.99397,0.98293,0.89395,0.16273,0.08537,0.3977,1.05586,0.0001784,0.0001784,0.0001784
140,11770.5,0.8546,0.1701,0.3009,0.48562,1.09121,0.99097,0.97445,0.98268,0.74168,0.99839,0.98175,0.99428,0.97855,0.91167,0.1608,0.07148,0.39711,1.05855,0.0001652,0.0001652,0.0001652
141,11856.7,0.73917,0.12716,0.11646,0.36755,1.09514,0.99012,0.9708,0.98279,0.74029,0.99632,0.98866,0.99391,0.97752,0.90347,0.16915,0.06572,0.40234,1.07251,0.000152,0.000152,0.000152
142,11944.5,0.75573,0.13584,0.14635,0.37119,1.15913,0.99254,0.97158,0.98309,0.74675,0.99748,0.98905,0.99461,0.97793,0.90095,0.16647,0.0727,0.39436,1.05039,0.0001388,0.0001388,0.0001388
143,12029.7,0.74068,0.12862,0.08728,0.36203,1.14313,0.98887,0.97246,0.98924,0.74759,1,0.98341,0.99458,0.9784,0.8905,0.16023,0.0757,0.39418,1.05517,0.0001256,0.0001256,0.0001256
144,12115.6,0.7513,0.12959,0.10006,0.37108,1.13626,0.99253,0.96967,0.98756,0.73573,1,0.97696,0.9944,0.98152,0.92283,0.15211,0.06807,0.40046,1.05525,0.0001124,0.0001124,0.0001124
145,12201.1,0.72377,0.12569,0.12715,0.35056,1.10352,0.99252,0.96866,0.98954,0.75469,0.99429,0.9781,0.99431,0.98163,0.86987,0.15809,0.07526,0.39494,1.04855,9.92e-05,9.92e-05,9.92e-05
146,12286.7,0.70539,0.11833,0.09462,0.34218,1.08929,0.98882,0.9683,0.99015,0.75419,0.99627,0.97547,0.9942,0.98036,0.86646,0.15756,0.07358,0.39648,1.04418,8.6e-05,8.6e-05,8.6e-05
147,12374.4,0.70111,0.11268,0.08023,0.33926,1.08478,0.98882,0.96855,0.98183,0.75401,0.99627,0.97527,0.99423,0.9797,0.87688,0.15438,0.07197,0.39455,1.04374,7.28e-05,7.28e-05,7.28e-05
148,12458,0.70857,0.13088,0.08126,0.34565,1.07547,0.99123,0.9708,0.99003,0.75027,0.99869,0.9781,0.99427,0.97889,0.87064,0.15591,0.07651,0.39403,1.04293,5.96e-05,5.96e-05,5.96e-05
149,12546,0.71099,0.11984,0.09819,0.34859,1.09569,0.98521,0.97244,0.98923,0.75449,0.99262,0.98151,0.99382,0.98069,0.86348,0.1576,0.07749,0.39322,1.04174,4.64e-05,4.64e-05,4.64e-05
150,12635.9,0.68164,0.11122,0.10863,0.34169,1.09537,0.98899,0.9708,0.99025,0.7473,0.99643,0.9781,0.99409,0.97881,0.88004,0.1567,0.07267,0.39397,1.04871,3.32e-05,3.32e-05,3.32e-05
